낱말,빈도수
해,934
글,702
생각,488
봅시다,479
하는,472
말,462
친구,451
내용,438
수,411
무엇,410
것,396
할,384
때,315
나,306
보세요,302
하기,297
책,287
방법,285
이야기,282
사람,271
자신,265
의견,263
하며,256
자료,243
어떤,234
우리,233
있는,219
내,211
이,207
점,193
일,192
어떻게,190
활용,188
잘,187
읽고,181
그,168
경험,166
알,163
주제,163
낱말,163
요,160
한,156
가,153
토의,148
더,145
대화,140
다,140
의,136
까닭,136
해야,134
그림,133
표현,130
다른,127
한다,127
뜻,127
보고,125
설명,121
주장,121
를,120
여러,119
질문,119
안,118
문장,115
써,115
정리,111
부분,111
함께,110
사용,110
근거,108
문제,107
가지,105
하면,105
했다,104
읽기,100
선생님,98
인물,92
정,91
학교,91
관련,89
집,88
찾아,87
마음,87
계획,87
쓴,85
따라,85
줄,85
하고,85
싶은,83
알기,82
매체,80
쓰기,79
가운데,79
있다,79
모,78
답,78
날,78
해결,77
합니다,77
실천,77
서,76
는,76
있습니다,76
단원,75
떠올리며,74
할까,74
싶나요,73
조사,73
붙임,72
때문,72
발표,72
켈러,72
보기,71
만든,70
와,70
기억,69
읽을,68
확인,67
만들어,67
있나요,67
시간,67
옷,67
곳,66
토론,66
있어요,64
하지,64
반,63
봐요,63
소리,63
요약,63
같은,62
지식,62
시작,61
뒤,61
공감,61
학습,61
상황,61
카드,60
두,59
속,59
앞,58
읽어,58
서로,58
입니다,58
독,57
일까,57
모습,57
다음,56
시,56
가장,56
상대,56
학생,56
제목,55
예,55
모두,55
고민,55
겪은,54
감상,54
좋은,54
읽는,53
있어,53
많이,53
쓸,53
장면,52
다시,52
쓰는,52
호응,52
떠올려,51
또,51
이해,51
이름,51
직업,51
기본,50
여행,50
잎,50
하세요,49
놀이,49
정보,49
쓰고,49
느낌,49
너,49
할아버지,49
준비,48
정해,48
엄마,48
단계,48
둠,47
장,47
왜,47
하여,47
못,47
알맞은,47
악기,47
조정,47
나누기,46
같아,46
칭찬,46
같이,46
연극,46
지능,46
비,45
하나,45
정말,45
유관순,45
뒷받침,45
된,44
전,44
배운,44
새롭게,44
아이,44
필요한,44
만들기,43
처음,43
따위,43
알아봅시다,43
과정,43
어린이,43
짐작,42
비슷한,42
지금,42
쉽게,42
대상,42
데,41
활동,41
기준,41
해서,41
관계,41
인공,41
사진,41
슐,41
로스,41
번,40
하면서,40
모양,40
만들,40
독서,39
되는,39
읽은,39
듣고,39
고,39
했나요,39
일이,39
감정,39
우리나라,39
공기,39
준,38
나라,38
배울까,38
국어,38
오후,38
할머니,38
파악,38
끝,38
설,38
작품,37
과,37
표정,37
위,37
했는지,37
동물,37
공주,37
고려청자,37
아,36
사건,36
난,36
평가,36
관심,36
세워요,36
네,36
은,36
싶어,35
하려면,35
함,35
보통,35
해요,35
들어,35
색깔,35
주변,35
무늬,35
스마트폰,35
흑,35
우리말,35
적,34
저,34
생활,34
있었다,34
사실,34
비교,34
볼,34
반장,34
자세히,33
봐,33
먼저,33
대한,33
결과,33
아빠,33
도,33
누리,33
눈,33
그렇다,33
체험,33
아름다운,33
찾은,32
쪽,32
기분,32
도움,32
물,32
고쳐,32
바꾸어,32
망,32
있는지,31
주어,31
바르게,31
좀,31
아는,31
이용,31
쓴이의,31
만,30
꿈,30
힘,30
자기,30
어느,30
수업,30
간,29
기술,29
장소,29
중요한,29
수도,29
노력,29
특성,29
않고,29
얼음,29
소통,29
건강,29
어디,28
세,28
나누어,28
그렇게,28
너무,28
많은,28
손,28
본,28
개,28
절차,28
역사,27
사회,27
행동,27
매우,27
물음,27
종이,27
사랑,27
아니요,27
기행문,27
줄다리기,27
모음,27
누구,26
좋겠어,26
무슨,26
역할,26
있게,26
없는,26
있,26
게,26
제시,26
뭐,26
보호,26
서술어,26
결정,26
한글,26
청자,26
상상,25
후,25
쪽지,25
별로,25
나오는,25
학급,25
골라,25
바탕,25
차례,25
중심,25
하는지,25
제,25
바로,25
하려고,25
마을,25
짝,25
편,25
로,25
명,25
큰,25
구조,25
탑,25
돌,25
식물,25
성분,25
석빙고,25
있도록,24
떠올린,24
몸짓,24
그때,24
독립,24
세상,24
했습니다,24
신문,24
실,24
다의어,24
표,23
않은,23
느낀,23
거나,23
아래,23
꽃,23
변화,23
환경,23
문단,23
교통사고,23
마련,23
민서영,23
기,22
쓰인,22
과학,22
중,22
그것,22
보여,22
인상,22
세계,22
찾을,22
하나요,22
할지,22
살펴봅시다,22
얼굴,22
특징,22
그래서,22
참여,22
있을,22
이제,22
읽어야,22
덕실,22
교실,22
박물관,22
동형,22
경우,22
멸종,22
청정기,22
분야,21
전체,21
주인공,21
남는,21
참고,21
그래,21
직접,21
아버지,21
거,21
세운,21
이었다,21
아니라,21
만세,21
가는,21
살,21
니,21
않았다,21
그렇지,21
바람,21
법,21
목적,21
글쓰기,21
만화,21
하늘,21
보행,21
견문,21
기법,21
아주,20
드러나게,20
조선,20
하려는,20
나무,20
목소리,20
주는,20
나도,20
그런,20
소개,20
가자,20
온,20
선,20
생,20
모아,20
영어,20
입,20
방,20
공,20
나를,20
입는다,20
각,20
중국,20
보,20
새,20
미래,20
찬성,20
여정,20
위기,20
비색,20
구역,19
배경,19
읽으면,19
꼭,19
깊은,19
좋을,19
걸,19
이렇게,19
했어,19
연습,19
아침,19
다리,19
그럼,19
고려,19
만드는,19
종류,19
형태,19
마스크,19
주,18
자연,18
살펴보고,18
시대,18
등장인물,18
처지,18
모든,18
얼마나,18
오늘,18
한번,18
배웠나요,18
일본,18
사,18
길,18
산,18
다르게,18
밑줄,18
