낱말,빈도수
봅시다,595
말,421
해,414
친구,164
붙임,154
쪽,152
문장,152
그림,151
일,151
생각,136
써,133
나,125
무엇,123
글,123
것,123
읽어,116
를,109
때,107
국어,106
활용,101
글자,99
잘,97
사람,97
다,95
어떤,91
할,89
수,86
알맞은,85
찾아,85
소리,84
이,84
하기,83
확인,83
딱지,81
곳,81
하는,81
읽고,80
날,80
의,80
목소리,80
요,78
모음,78
낱말,77
보세요,76
있는,76
이름,72
선,72
공부,72
내,72
자음,70
따라,69
기본,65
우리,65
보고,65
한,65
책,64
점,64
가지,63
놀이,62
가,59
자신,58
일기,58
하며,57
사,57
보기,56
모양,54
겪은,54
알,53
있는지,52
알아봅시다,52
인물,52
예시,52
답안,52
선생님,51
이야기,51
기분,50
바르게,49
느낌,49
국활,49
함께,48
인사,48
방법,48
내용,48
오전,48
알기,47
자,46
표,46
여러,46
받침,46
활동,44
띄어,44
월,43
부호,43
어떻게,42
안,42
하,42
하세요,41
행동,41
용,41
입니다,40
설명,40
흉내,40
붙이는,40
고운,39
내어,39
읽기,39
아,39
모두,39
있습니다,39
하고,38
해요,38
아빠,38
했어요,38
쓰기,37
동물,37
아저씨,36
자세,35
더,35
여우,35
집,35
세,35
봐요,34
내는,34
와,33
표현,33
붉은,33
준비,32
그,32
했나요,32
마음,31
이어,31
니,31
만들어,31
들어,31
제목,31
어디,31
앞,31
합니다,31
장면,31
누구,31
따,31
지,30
기,30
리,30
모습,29
바른,28
너,28
두,28
소년,28
뜯,28
하여,27
나무,26
정리,26
토끼,26
아침,26
한다,26
속,26
함,26
까닭,25
누가,25
드러나게,25
살펴봅시다,24
사용,24
거,24
참,24
듣고,24
아이,24
노래,24
호랑이,24
해야,24
큰,24
나무꾼,24
복실,24
날씨,24
있었던,24
가족,23
찾아봅시다,23
물건,23
카드,23
고,23
과,23
서,23
왜,23
떠올려,23
하는지,23
써요,23
같이,22
쓴,22
위,22
골라,22
인사말,22
물,22
공,22
형님,22
박쥐,22
양치기,22
실천,21
지우개,21
자라,21
있어요,21
네,21
어울리는,21
정말,21
하면,21
마,20
싶은,20
시간,20
여기,20
읽었나요,20
늑대,20
듣는,19
배울까,19
바르고,19
아기,19
쓸,19
다음,19
새,19
학교,19
넣어,19
그때,19
다른,19
습,19
상상,19
읽어요,19
또,19
된,19
비,18
개,18
바,18
구,18
주시,18
짝,18
주머니,18
개미,18
파리,18
배,18
안녕,18
언제,18
엄마,18
강아지,18
부족하다면,18
나게,18
읽는,17
읽을,17
노루,17
마리,17
저,17
부분,17
답,17
했는지,17
입,17
다시,17
달팽이,17
는,17
끝,17
하지,17
떠올리며,17
보통,17
적,17
붙여,17
아버지,16
무,16
차,16
원숭이,16
맞게,16
귀,16
물음,16
등,16
뭐,16
줄,16
대,16
하늘,16
가장,16
옷,16
표지판,16
읽어야,16
쓰고,15
길,15
사자,15
누나,15
손,15
선물,15
모,15
있,15
마을,15
놀,15
작은,15
활,15
살려,15
임,15
대화,14
우,14
재미있게,14
도,14
나오는,14
게,14
경험,14
주세요,14
콩,14
좋은,14
쓴다,14
뒤,14
있게,14
사냥꾼,14
다리,13
같은,13
색칠,13
파란색,13
소,13
불러,13
봐,13
너무,13
어서,13
원,13
그래,13
자료,13
알맞게,13
꼭,13
조금,13
이제,13
못,13
기억,13
소개,13
단풍,13
두기,13
실감,13
불,13
쓰는,12
연필,12
아는지,12
눈,12
으,12
하나,12
보,12
돼,12
안녕하세요,12
많이,12
가는,12
말씀,12
일까,12
좀,12
문,12
옥수수,12
만,12
곰,12
기린,12
아주,12
시작,12
떡,12
먼저,12
도서관,12
했습니다,12
했다,12
재미있는,12
음식,12
듯이,12
맷돌,12
들을,11
어머니,11
얼굴,11
좋아하는,11
가방,11
몸,11
손가락,11
읽은,11
야,11
짜임,11
오른쪽,11
서로,11
깜짝,11
고마워,11
만들기,11
쓰지,11
꽃,11
화,11
있나요,11
있어,11
대해,11
나타내는,11
일어난,11
년,11
대한,11
칭찬,11
위해,11
도둑,11
나면,11
대머리,11
표정,10
도착,10
채소,10
하루,10
오,10
여,10
오리,10
시,10
초,10
나누어,10
끝나는,10
로,10
교,10
가요,10
나도,10
난,10
고맙습니다,10
동안,10
돈,10
주변,10
말로,10
좋겠다,10
발,10
많은,10
요일,10
어제,10
저녁,10
남는,10
날짜,10
방귀,10
매우,10
따옴표,10
때문,10
양,10
예절,10
숲속,10
냄새,10
비둘기,10
추석,10
일인,10
독수리,10
제,9
모자,9
바다,9
가위,9
기역,9
출발,9
미소,9
찾기,9
손뼉,9
타,9
빈칸,9
최,9
할까,9
좋아요,9
오늘,9
앗,9
다람쥐,9
않았어,9
가운데,9
그럼,9
울,9
동생,9
만든,9
물음표,9
주의,9
바람,9
은,9
쓰면,9
역할,9
그런,9
궁금한,9
기울여,9
좋을까요,9
똑같아요,9
며칠,9
높은,9
달콤,9
뾰족,9
무슨,9
장난감,9
색깔,9
임금님,9
송편,9
버드나무,9
미,8
카,8
들은,8
완성,8
순서,8
하마,8
사과,8
끼,8
아야,8
어느,8
주,8
할지,8
상황,8
예쁘게,8
인형,8
미안해,8
오지,8
테,8
솜사탕,8
읽,8
나를,8
풀밭,8
물고기,8
위로,8
지현,8
산,8
따서,8
딸,8
생일,8
정,8
가위바위보,8
해서,8
돌잡이,8
괴물,8
지구,8
목,8
달,8
