낱말,빈도수
말,897
해,787
봅시다,772
생각,442
친구,409
마음,357
글,317
일,307
하는,293
할,248
때,248
것,245
인물,238
수,238
하며,230
이야기,220
사람,206
나,202
내용,202
이,192
자신,186
잘,172
어떤,162
낱말,162
그림,161
써,158
읽고,154
칭찬,153
무엇,150
하기,148
표현,145
의,145
보세요,144
한,136
내,135
보기,128
싶은,128
방법,127
를,122
사용,119
보고,114
우리,112
쪽,110
까닭,110
어떻게,107
선생님,106
놀이,103
하고,101
할머니,101
날,99
요,99
소개,99
국어,97
활용,97
느낌,94
한다,93
읽어,92
이름,92
점,91
모습,90
확인,90
답,89
소리,89
찾아,89
붙임,88
다,88
있는,87
하면,86
문장,86
엄마,86
경험,85
안,83
속,83
노래,83
가,83
했어요,83
부분,82
알맞은,82
행동,81
기분,81
개미,81
그,80
겪은,80
떠올려,79
집,79
와,78
물건,78
알,77
앞,74
정리,72
일어난,72
더,71
물음,71
정말,70
가지,67
했나요,67
가족,67
다른,67
나타내는,67
기본,65
함께,65
짐작,65
쓴,65
장면,64
대화,64
어머니,64
네,64
설명,64
공부,63
있어요,62
너,60
편지,60
할아버지,60
차례,59
있어,58
봐요,58
누구,58
시,56
활동,56
거,56
쓸,56
바른,55
상황,54
차례대로,54
다시,53
발표,53
책,53
있는지,52
떠올리며,51
같이,51
하여,51
함,51
강아지,51
뒤,50
여러,50
나오는,50
뭐,50
불가사리,50
여우,50
상상,48
실천,48
하세요,48
시나,48
피노키오,48
아저씨,47
가운데,47
주는,47
해야,46
표정,45
딱지,45
했다,45
표,45
는,45
제목,44
입니다,43
목소리,43
듣는,43
다음,43
시간,43
고개,43
쓰기,43
해요,42
정,42
어디,42
단원,42
어울리는,42
월,42
물,42
호랑이,42
대답,42
역할,42
동물,41
마을,41
뜻,41
준비,40
듣고,40
드러나게,40
형,40
새,39
된,39
쓴다,39
걸,38
비슷한,38
아빠,38
고운,37
등,37
바르게,37
못,37
큰,37
두꺼비,37
딸기,37
아침,37
그때,36
저,36
꾸며,36
개구리,36
부족하다면,35
있게,35
합니다,35
있었던,35
있고,35
주의,34
나게,34
주요,34
재동,34
대한,34
베짱이,34
시를,33
왜,33
참,33
아이,33
학교,33
전하,33
실감,33
본,32
어느,32
같아,32
골라,32
가게,32
텔레비전,32
신발,32
나도,31
따라,31
매우,31
좋은,31
모두,31
하지,31
글자,31
짝,31
쓴이의,31
읽을,30
배운,30
기억,30
임,30
마,30
제,30
만들어,30
게,30
줄,30
돈,30
바꾸어,29
있나요,29
동생,29
오늘,29
특징,29
쓴이가,29
아,28
보면,28
인상,28
손,28
말로,28
쪽지,28
가장,28
너무,28
되는,28
의사,28
드소토,28
팥죽,28
좋아하는,27
했어,27
있다,27
먹고,27
열심히,27
선,27
위해,27
콩,27
일기,27
반,27
짧은,27
눈,27
살,27
은,26
하,26
빈칸,26
다섯,26
넣어,26
내는,26
종이,26
깊었던,26
코,25
바르고,25
파란색,25
적,25
생활,25
언제,25
알기,25
하나,25
작은,25
가면,25
알아봅시다,25
옛날,25
미니,25
게으름뱅이,25
발,24
입,24
대해,24
이어,24
했는지,24
남는,24
옆,24
이제,24
난,24
들어,24
기,24
재미있는,24
재미,24
방,24
사슴벌레,24
공주,24
사과,23
일까,23
위,23
보통,23
붙여,23
숲,23
이해,23
꼭,23
힘,23
서,23
고,23
쓰는,23
저녁,23
전,23
수컷,23
그렇게,23
가은이,23
배울까,22
쓰인,22
많이,22
만든,22
조금,22
예,22
하는지,22
나무,22
모양,22
있습니다,22
문,22
인사,22
민수,22
흉내,22
날개,22
매미,22
기러기,22
하늘,21
두,21
두기,21
질문,21
높다,21
그래,21
곳,21
동안,21
쥐,21
생신,21
수수께끼,21
막내,21
읽기,20
토끼,20
치료,20
가는,20
선물,20
그런,20
좀,20
이의,20
처음,20
밤,20
년,20
구름,20
받침,20
누가,20
동이,20
아기,19
사자,19
몸짓,19
치,19
거나,19
음,19
무슨,19
자세,19
훨훨,19
않고,19
얼굴,19
가서,19
사,19
떠올린,19
고마워,19
먹을,19
글감,19
쇠붙이,19
고양이,18
또,18
풀밭,18
내어,18
주변,18
볼,18
바탕,18
모,18
살펴봅시다,18
서로,18
같은,18
개,18
갔다,18
화,18
했습니다,18
나타난,17
정해,17
여자아이,17
먹이,17
머리,17
색칠,17
습,17
상,17
번,17
배,17
그래서,17
이렇게,17
여기,17
잠깐,17
욕심,17
수박,17
다르게,17
먹는,17
들어갈,17
끝,17
전화기,17
나누어,16
교실,16
치과,16
이를,16
잘한,16
크기,16
바라보며,16
좋아요,16
진,16
턱,16
옷,16
아영,16
그럼,16
진짜,16
감,16
때문,16
처럼,16
간,16
있었어요,16
다짐,16
민지,16
대,16
크록텔레,16
불똥,16
봐,15
알맞게,15
길,15
걱정,15
갈,15
공원,15
하루,15
어요,15
막,15
농부,15
주인,15
데,15
건,15
시작,15
나라,15
요즘,15
깜짝,15
하자,15
상진,15
운동화,15
공연,15
좋겠다,14
해서,14
도착,14
아니요,14
연습,14
쓰레기,14
키,14
불,14
명,14
몇,14
보니,14
자세하게,14
계속,14
사랑,14
만들기,14
덧붙이기,14
다리,14
동물원,14
날씨,14
노력,14
안녕,14
첫소리,14
지,14
빨간,14
뒷말,14
발명,14
카드,14
잠,14
꽃,13
쓰고,13
생쥐,13
도서관,13
있으면,13
온,13
맛있는,13
비,13
인,13
생긴,13
여름,13
하려고,13
좋을지,13
자전거,13
고른,13
겨울,13
무,13
과일,13
간다,13
빨리,13
대로,13
써서,13
완성,13
맞게,13
연필,13
자연,13
부호,13
알밤,13
거인,13
좋아,12
땐,12
장,12
음식,12
아주,12
했는데,12
밖,12
로,12
되고,12
좋겠어,12
들었던,12
회의,12
없는,12
나를,12
신,12
있었어,12
수도,12
하게,12
몸,12
써야,12
가방,12
장수,12
썼다,12
새로,12
높이,12
보호,12
자라,12
지금,12
다미,12
숲속,12
몰래,12
돼,12
응,12
행,12
골탕,12
상장,12
바람,11
걸음,11
낭송,11
마리,11
거리,11
쉬,11
옮김,11
수가,11
구,11
이번,11
여행,11
진심,11
나누기,11
긴,11
재성,11
자,11
양,11
많은,11
잃어버린,11
남,11
첫,11
만든다,11
정확하게,11
말씀,11
소,11
놀러,11
기름,11
일이,11
식물,11
할까,11
커다란,11
현관,11
갑자기,11
나와,11
도둑,11
대요,11
장기려,11
덕분,11
지석,11
신기한,11
독,11
어서,11
하윤,11
정원,11
소가,11
역할극,11
제페토,11
읽는,10
둘,10
먼저,10
미안해,10
아버지,10
기를,10
같다,10
볼까,10
되어,10
땀,10
줄넘기,10
좋을까요,10
평소,10
또박또박,10
들,10
없이,10
시원한,10
혼자,10
방울토마토,10
형제,10
너희,10
보,10
귀여운,10
웃으며,10
맡은,10
색깔,10
놀이터,10
없을,10
나면,10
운동장,10
세상,10
화가,10
주머니,10
있었습니다,10
묻고,10
시장,10
신문,10
만들,10
체험학습,10
손가락,10
문제,10
고쳐,10
글씨,10
찾아봐요,10
생,10
순서,10
낮,10
찾기,10
병원,10
표시,10
좋게,10
했지요,10
크고,10
화하기,10
부엌,10
맘,10
주었어요,10
보퉁이,10
인형극,10
에구,10
해설,10
들은,9
떠오르는,9
든,9
잠자는,9
어제,9
어깨,9
점점,9
시로,9
드는,9
각각,9
했던,9
싶어,9
얼마나,9
아픈,9
않아,9
다람쥐,9
할지,9
들고,9
의자,9
하려면,9
땅,9
했을,9
즐겁게,9
기도,9
현,9
찾을,9
이나,9
초대,9
주고,9
있,9
나물,9
빨개,9
주고받는,9
인형,9
일부분,9
반복,9
만두,9
고기,9
그릇,9
써요,9
우리말,9
맞아,9
탈,9
앉아,9
받을,9
한번,9
점심,9
달리기,9
상추,9
실,9
병,9
용,9
짐,9
작,9
쉬어,9
바보,9
약,9
달,9
흙,9
부자,9
동네,9
나서,9
부인,9
부부,9
그게,9
요술,9
열쇠,9
발음,9
쇠,9
숙맥,9
멍석,9
않을,8
크게,8
하는데,8
으,8
눈물,8
불러,8
학년,8
재미있게,8
떡볶이,8
그래도,8
출발,8
남자아이가,8
색,8
자기,8
둠,8
넓은,8
깊은,8
린다,8
항상,8
번호,8
만화,8
일지,8
초록,8
될,8
따뜻한,8
안아,8
먹어,8
곧,8
잘못,8
스스로,8
부,8
냥,8
아니야,8
과,8
깊다,8
좋은지,8
산,8
그다음,8
새로운,8
장소,8
만드는,8
바닥,8
만,8
있을,8
알림,8
받아,8
늘,8
그늘,8
헷갈리는,8
물이,8
있었다,8
준,8
고마운,8
썼는지,8
달팽이,8
쓰지,8
타고,8
미래,8
듣기,8
목,8
토,8
차,8
먹기,8
하려는,8
동그란,8
멍멍,8
있던,8
생일,8
리,8
얼마,8
성큼성큼,8
정도,8
곤충,8
벌,8
신고,8
생김새,8
상대,8
현수,8
보지,8
이런,8
주면,8
분,8
않았어요,8
입안,8
아프지,8
했,8
집어,8
학용품,8
사전,8
느끼며,8
종이접기,8
봉지,8
올챙이,8
줄임,8
함부로,8
도움,8
두부,8
봄,7
올,7
걸어,7
같아요,7
그려,7
들었나요,7
마음속,7
강아지풀,7
부모님,7
경,7
채,7
미리,7
붙이,7
없어,7
주자,7
바다,7
어때요,7
않은,7
나타낼,7
물었어요,7
슬퍼요,7
자료,7
짓기,7
방울,7
얘,7
들었는지,7
들었어,7
직접,7
않아요,7
귀,7
주지,7
바로,7
오,7
주운,7
있어서,7
좁다,7
떡,7
누나,7
운동,7
살펴보고,7
이었다,7
있도록,7
와서,7
리가,7
되자,7
소금,7
일어났는지,7
례,7
점심때,7
쉽게,7
달라,7
재미있었어,7
드러나도록,7
읽는다,7
이용,7
친한,7
붙어,7
텃밭,7
부어,7
공,7
소영이,7
레,7
