낱말,빈도수
해,489
말,376
봅시다,347
생각,264
친구,256
책,246
글,209
때,209
내용,189
수,189
것,185
할,178
이,157
일,151
하는,143
자신,139
사람,139
하며,135
마음,132
표정,131
나,128
표현,128
우리,127
한,119
읽고,115
이야기,115
어떤,115
내,115
를,107
몸짓,105
인물,104
말투,102
보세요,101
그,98
그림,97
있는,95
대화,94
하기,93
다,92
알,91
다른,90
무엇,88
보고,82
더,81
방법,80
안,76
점,76
써,75
함께,72
정리,71
한다,69
가,69
잘,68
놀이,67
싶은,65
모,65
했다,64
아저씨,64
느낌,63
소개,63
읽어,63
까닭,63
곳,62
쪽,62
알맞은,61
의,61
어떻게,59
실,59
할아버지,58
따라,58
날,58
눈,57
소리,55
서,54
있다,54
붙임,54
요,53
는,52
뒤,52
찾아,52
제목,50
가지,50
많이,50
반,50
부,49
모두,48
시간,48
부분,48
합니다,48
가장,47
속,47
있어요,46
앞,46
상황,46
간,45
둠,45
국어,45
독서,44
중심,44
체험,44
쓴,44
하고,44
네,44
벨라,44
읽을,43
경험,43
쓸,43
누구,42
활용,42
배,42
나무,41
봐요,41
장면,41
이름,41
확인,41
상대,41
호랑이,41
있어,40
낱말,39
별,39
하면,39
게,39
했어요,39
해야,39
문장,39
인상,38
가운데,38
지렁이,38
찬,38
독,37
같은,37
정말,37
다음,37
무,37
난,37
된,37
갯벌,37
감기,37
정,36
깊은,36
물,36
준비,35
읽은,35
어디,35
카드,35
보기,35
집,35
다시,35
비,34
너,34
시,34
전하,34
실험,33
주의,32
영롱,32
차례,31
뭐,31
답,31
입니다,31
바람,31
감상문,31
해요,30
관련,30
하지,30
베,30
농부,30
감각,30
대상,30
토끼,30
뜻,29
전,29
행동,29
몸,29
세,29
국기,29
개구리,29
와,28
겪은,28
약,28
성격,28
나그네,28
여러,27
모습,27
만들기,27
좋은,27
표,27
두,27
활동,27
기억,27
학교,27
줄,27
목소리,27
거,27
역할,27
있었던,27
베짱이,27
지금,26
본,26
은,26
과학,26
왜,26
살,26
엄마,26
기본,26
무슨,26
세상,26
쓰인,26
사용,26
선달,26
관,26
연극,26
