낱말,빈도수
해,869
봅시다,642
말,590
생각,548
것,543
책,523
사람,447
수,439
내용,397
할,373
하는,371
친구,351
이,343
글,340
때,329
의견,301
이야기,294
읽고,274
나,271
한,260
일,257
마음,256
우리,249
무엇,249
그,222
자신,221
보세요,216
있는,209
를,208
인물,205
내,197
어떤,194
하기,176
낱말,171
까닭,171
써,171
다,167
하며,164
방법,162
알,159
입니다,156
다른,155
회의,153
할아버지,151
잘,146
보고,134
그림,133
점,131
더,131
소리,131
날,130
어떻게,127
의,121
정리,120
는,120
안,120
요,118
아버지,116
한다,115
뜻,114
함께,113
뒤,111
가,109
가지,109
서,108
속,108
읽어,108
엄마,106
싶은,103
쓴,103
느낌,102
앞,102
한글,97
하고,95
부분,95
했나요,94
했습니다,92
학교,92
정,90
여러,90
대한,90
답,90
제목,89
봐요,88
하면,87
해야,87
독서,86
쪽,86
주제,85
집,85
때문,84
있어,83
사실,83
표현,83
저,81
국어,81
보기,81
아이,80
장면,79
비,77
게,77
문자,77
좋은,76
마을,76
곳,76
준,75
왜,74
독,73
못,73
헬렌,73
활동,72
우,72
합니다,72
너,72
어머니,72
두,71
활용,71
손,71
기본,71
사용,71
학급,71
쓸,71
전,70
눈,70
나무,70
실천,70
모,69
물,68
했다,68
문장,68
위,67
사라,67
표정,67
영란,67
발표,66
제안,66
대화,66
은,65
상황,65
다시,65
거,64
있습니다,64
공부,64
하지,63
물음,63
확인,63
사전,62
가운데,62
행동,62
누구,61
동물,61
모습,61
짐작,61
같이,61
했어요,61
누가,60
그래서,59
같은,59
영화,59
제,59
그렇게,59
모두,58
시간,58
하나,58
떠올려,57
또,57
선생님,57
어디,57
문제,57
따라,56
옹고집,56
만,56
아빠,56
로,55
다음,55
큰,55
잠자리,55
하다,54
있는지,54
간,53
많이,53
줄,53
시작,53
돈,53
할머니,53
고,52
된,52
데,52
예절,52
봉,52
있어요,51
이름,51
습,51
감상문,51
하여,50
붙임,50
만든,50
찾아,50
정말,49
와,49
꽃,48
일까,48
있나요,47
이해,47
많은,47
