낱말,빈도수
해,424
봅시다,322
말,282
것,245
생각,236
수,201
책,194
사람,190
내용,184
하는,179
이,173
친구,161
할,153
낱말,142
때,139
회의,127
읽고,126
이야기,125
무엇,125
글,122
있는,121
일,118
의견,115
나,114
그,114
를,110
마음,107
할아버지,105
한,102
하기,100
우리,100
소리,98
한글,97
어떤,93
내,88
입니다,88
보세요,88
그림,85
다,82
뜻,79
까닭,77
인물,75
문자,75
써,74
하며,71
어떻게,70
잘,68
제안,66
방법,65
날,65
한다,64
점,62
자신,62
가지,62
보고,61
다른,61
주제,61
정리,60
안,60
표정,60
알,59
사전,57
사실,57
더,56
속,55
했습니다,55
읽어,54
요,53
준,52
의,52
마을,52
앞,52
동물,52
여러,51
함께,51
뒤,50
했나요,50
는,50
서,48
가,48
하고,48
부분,48
사용,48
정,47
대한,47
엄마,47
나무,46
실천,46
집,45
기본,44
짐작,44
느낌,43
때문,43
답,43
있습니다,43
수박,43
쪽,42
보기,42
그늘,42
왜,41
돈,41
꽃,40
국어,40
못,40
비,39
하면,38
축제,38
독,37
학급,37
할머니,37
간,36
싶은,36
물,36
곳,36
만든,36
발표,36
다음,36
해야,36
사회자,36
같은,35
봐요,35
부자,35
종이,35
형,35
동생,35
위,34
거,34
가운데,34
두,34
게,34
초록,34
따라,33
저,33
독도,33
수현,33
주시경,33
활동,32
합니다,32
했다,32
시간,32
활용,32
표현,32
모습,32
제,32
화성,32
누구,31
찾아,31
행동,31
다시,31
노마,31
공부,31
인간,31
그래서,30
만들어,30
모두,30
있어,30
어디,30
습,30
확인,30
구슬,30
참여자,30
또,29
끝,29
하지,29
물건,29
몸짓,29
흐름,29
모,28
서로,28
쓴,28
옹고집,28
이해,28
모양,28
일어난,28
쓸,28
총각,28
로,27
은,27
장면,27
상황,27
하나,27
등,27
물음,27
정해,26
준비,26
있어요,26
있나요,26
없는,26
제목,26
고,26
아침,26
문제,26
손,26
주,26
같이,26
영감,26
세종,26
까마귀,26
항아리,26
읽을,25
여기,25
산,25
냥,25
말투,25
좋은,24
보니,24
일까,24
어느,24
했어요,24
고양이,24
문장,24
떠올려,23
눈,23
시작,23
아저씨,23
아이,23
아주,23
많은,23
들어,23
있는지,23
생활,23
와,23
시오,23
있다,23
대해,22
많이,22
관심,22
본,22
새,22
하다,22
큰,22
바로,22
발음,22
에너지,22
기록,22
개,21
기동,21
볼,21
보청기,21
보봉,21
있,20
하여,20
않는,20
그것,20
가족,20
누가,20
데,20
만,20
그렇게,20
형태,20
노팅힐,20
읽기,19
기,19
읽는,19
이런,19
자,19
옛날,19
붙임,19
진짜,19
지,19
찾을,19
된,19
자료,19
온,19
처음,19
함,19
너,19
좀,19
주머니,19
어요,19
욕심,19
국어사전,19
이제,18
해서,18
전,18
작은,18
매우,18
했는지,18
오는,18
학교,18
이렇게,18
맞게,18
조금,18
위해,18
장,18
듣는,18
알맞은,18
생태,18
장영실,18
추리,17
정말,17
되는,17
도,17
해결,17
주고,17
상상,17
이름,17
사랑,17
리,17
내는,17
바르게,17
이용,17
구별,17
절차,17
후,16
경험,16
했어,16
같아,16
놀이,16
선생님,16
질문,16
지구,16
무슨,16
사,16
하,16
오늘,16
참,16
봐,16
네,16
가는,16
아빠,16
아가씨,16
감나무,16
명,16
나누기,15
만들기,15
골라,15
쓰고,15
줄,15
고려,15
하였습니다,15
입,15
과,15
방,15
쓰기,15
그런,15
년,15
논,15
채,15
쓰는,15
땅,15
알아봅시다,15
먼저,15
배,15
발,15
줄기,15
부족하다면,15
겪은,15
실감,15
안전,15
자음,15
만화,15
종류,14
너무,14
나라,14
둠,14
혼자,14
있고,14
적,14
마,14
거리,14
설명,14
지금,14
몸,14
나누어,14
늑대,14
돼지,14
사건,14
영,14
백,14
선,14
얼굴,14
되고,14
신발,14
금,14
단원,14
필요한,14
알기,14
찾은,14
나비,14
한자,14
영국,14
독서,13
사진,13
반,13
그때,13
낼,13
하늘,13
노력,13
세계,13
중요한,13
아기,13
자기,13
되어,13
글씨,13
아,13
보면,13
번,13
절약,13
우산,13
갖,13
나게,13
차례,13
역할,13
주민,13
있었던,13
신문,13
쓰인,13
연구,13
난,12
그렇다,12
있을,12
작가,12
나온,12
가을,12
중,12
나를,12
할까,12
새로운,12
하세요,12
환경,12
주인,12
듣고,12
가장,12
박물관,12
하인,12
사이,12
절,12
구,12
만들고,12
하루,12
가슴,12
길,12
경로당,12
사슴,12
냅니다,12
부레,12
우리나라,12
소년,12
기분,12
인쇄,12
복도,12
쓰레기,12
꼴찌,12
찬성,12
생명,12
메주,12
간판,12
궁금한,11
떠올리며,11
우주,11
따위,11
파란색,11
우,11
시,11
위로,11
면,11
않고,11
잘못,11
했,11
할지,11
아름다운,11
중심,11
알려,11
될,11
까,11
참여,11
뭐,11
쌀,11
이었습니다,11
아버지,11
