낱말,빈도수
봅시다,252
해,125
글자,87
그림,83
써,79
모음,77
문장,73
자음,69
말,67
이름,58
일,54
쪽,50
있는,50
나,49
따라,44
국어,44
낱말,43
친구,43
다,43
일기,41
읽어,39
인사,39
의,38
하기,37
이,36
자,33
기본,31
보기,31
가,31
받침,31
활용,30
알기,30
를,30
부호,30
무엇,29
놀이,29
날,28
때,27
어떤,27
소리,27
알아봅시다,27
잘,27
수,25
공부,24
보세요,24
만들어,24
리,24
복실,24
선생님,23
보고,23
붙임,23
토끼,23
쓰기,22
활동,22
알맞은,22
선,22
기,22
확인,22
생각,22
자세,21
읽고,21
우리,21
형님,21
바르게,20
요,20
월,20
인사말,20
지,19
아,19
내,19
호랑이,19
있는지,18
살펴봅시다,17
내어,17
그,17
찾아,17
과,17
달팽이,17
읽기,16
비,16
와,16
더,16
사,16
집,16
점,16
찾아봅시다,15
구,15
하세요,15
들어,15
안,15
안녕,15
날씨,15
니,14
할,14
어떻게,14
모양,14
마,14
모두,14
고,14
띄어,14
바른,13
이어,13
우,13
바,13
소,13
쓴,13
위,13
어서,13
것,13
공,13
마음,12
쓰는,12
무,12
가지,12
차,12
같이,12
하고,12
너,11
쓸,11
거,11
물건,11
자라,11
곳,11
글,11
안녕하세요,11
하는,11
곰,11
강아지,11
느낌,11
쓴다,11
기억,11
준비,10
하여,10
쓰고,10
함께,10
하며,10
아는지,10
도,10
오,10
맞게,10
동물,10
두,10
오리,10
하,10
표,10
여우,10
네,10
원,10
방법,10
장면,10
남는,10
배울까,9
바르고,9
고운,9
사용,9
대화,9
참,9
새,9
개,9
실천,9
정리,9
같은,9
학교,9
기역,9
노래,9
짜임,9
서,9
그래,9
다람쥐,9
요일,9
자신,8
읽는,8
읽을,8
아버지,8
나무,8
다리,8
짝,8
카드,8
누나,8
야,8
모,8
교,8
왜,8
돼,8
물음,8
답,8
놀,8
만,8
어울리는,8
좋겠다,8
지현,8
내용,8
나무꾼,8
된,8
겪은,8
있었던,8
날짜,8
어머니,7
아기,7
미,7
머,7
딱지,7
색칠,7
넣어,7
키읔,7
완성,7
우유,7
파,7
하루,7
봐요,7
책,7
여러,7
있어요,7
한,7
보,7
어디,7
학,7
아침,7
아빠,7
여기,7
제,6
리을,6
길,6
하마,6
코,6
으,6
여,6
초,6
타,6
저,6
주,6
외,6
치과,6
가요,6
배,6
했나요,6
상황,6
싫어,6
엄마,6
안녕히,6
습,6
사람,6
꽃,6
누가,6
했어요,6
계셨군요,6
정말,6
바람,6
년,6
뽀,6
송,6
익히기,5
연필,5
모습,5
다음,5
생,5
치읓,5
티읕,5
파란색,5
순서,5
루,5
노루,5
사자,5
끼,5
손,5
이야기,5
자의,5
찾기,5
잘못,5
자로,5
아래쪽,5
나누어,5
누,5
치,5
봐,5
아파서,5
골라,5
게,5
떠올려,5
언제,5
등,5
나도,5
축하,5
만들기,5
동안,5
합니다,5
구름,5
다시,5
그럼,5
물,5
속,5
있,5
음,5
들,5
는,5
읽어요,5
좋은,5
했구나,5
따서,5
바른지,4
글씨,4
얼굴,4
버,4
기차,4
바다,4
표정,4
시옷,4
피읖,4
디귿,4
비읍,4
지읒,4
니은,4
미음,4
이응,4
히읗,4
카,4
듣고,4
칠해,4
미소,4
고구마,4
채,4
조,4
아야,4
원숭이,4
불러,4
손뼉,4
이렇게,4
유,4
개수,4
시,4
모음자는,4
오른쪽,4
만나면,4
끝나는,4
디,4
밤길,4
혼자,4
너무,4
그때,4
다른,4
맞는,4
어른,4
먹겠습니다,4
뭐,4
깜짝,4
난,4
솔이,4
고맙습니다,4
앞,4
자료,4
만났을,4
먹,4
겠,4
세,4
좀,4
앗,4
정확하게,4
까닭,4
줄넘기,4
쓰인,4
뽑힌,4
폴짝,4
솜사탕,4
동동,4
알,4
깡,4
충,4
폴,4
수현,4
콩쥐,4
있습니다,4
기르기,4
큰,4
위로,4
가자,4
산,4
꾀,4
또,4
떡,4
쌍기역,4
크레파스,4
벌집,4
씨,4
했,4
함,4
빨,4
썼나요,4
지윤,4
나누기,3
가족,3
잇고,3
그려,3
지우개,3
재미있게,3
보여,3
주시,3
주신,3
출발,3
주머니,3
들어간,3
고기,3
나비,3
고추,3
보자기,3
코끼리,3
두부,3
주소,3
의자,3
자리,3
수도,3
아이,3
이사,3
사과,3
주사위,3
통,3
작사,3
작곡,3
웃는,3
바나나,3
손가락,3
름,3
하나,3
두꺼비,3
빨간색,3
토,3
부,3
피,3
빈칸,3
줘요,3
애,3
아파요,3
나오는,3
처럼,3
서로,3
재료,3
최,3
열,3
쇠,3
귀,3
병,3
태,3
권,3
꽹,3
늬,3
해요,3
영수,3
얘,3
해야,3
마음가짐,3
할까,3
말까,3
예쁘게,3
호미,3
기분,3
고마워,3
가는,3
고마운,3
나타낼,3
안쪽,3
바깥쪽,3
만났습니다,3
녕,3
시간,3
어흥,3
흥,3
준비물,3
문방구,3
왔어요,3
줄,3
창,3
가운데,3
화,3
른자동롬원,3
잔,3
흔듭니,3
나를,3
울,3
표현,3
밥,3
칩니다,3
해도,3
또박또박,3
동생,3
가고,3
발,3
들어가자,3
들어가,3
나르기,3
잡고,3
알맞게,3
어찌,3
보내졌,3
대요,3
어머님,3
어머님께,3
가장,3
쉼표,3
마침표,3
끝,3
쌍디귿,3
쌍비읍,3
쌍시옷,3
쌍지읒,3
민지,3
있었니,3
이제,3
목소리,3
연극,3
많은,3
나그네,3
좋아,3
후후,3
어휴,3
일어난,3
어제,3
대한,3
고칠,3
정해,3
역할,3
땀,3
듣는,2
들을,2
구두,2
모자,2
반,2
앉아,2
가위,2
색종이,2
과일,2
각,2
도착,2
색,2
고모,2
가수,2
너구리,2
유리,2
그네,2
오이,2
도로,2
개나리,2
도마,2
사다리,2
지도,2
자루,2
두루미,2
모기,2
파도,2
야구,2
바구니,2
계,2
자두,2
파리,2
허리,2
피부,2
저고리,2
채소,2
미로,2
김치,2
칼,2
가오리,2
눈,2
토마토,2
식탁,2
탈,2
노,2
혀,2
호두,2
이마,2
쳐,2
몸,2
되었는지,2
순서대로,2
읽은,2
제목,2
할머니,2
만들어요,2
어느,2
드,2
커,2
녀,2
며,2
져,2
로,2
호,2
규,2
휴,2
히,2
넣고,2
비추어,2
워,2
자라야,2
가니,2
아저씨,2
볼,2
만나는,2
올,2
노란색,2
요리,2
들어가는,2
소라,2
싶은,2
할아버지,2
다정하게,2
오렴,2
반갑습니다,2
나눕시다,2
전,2
경험,2
할지,2
빵,2
먹을래요,2
좋아요,2
하나요,2
했는지,2
하는지,2
주무셨어요,2
정지,2
맛있게,2
많이,2
더욱,2
심하렴,2
치료,2
주셔서,2
감사합니다,2
범,2
지냈니,2
다녀오셨어요,2
입,2
인형,2
일어났을,2
헤어질,2
이웃집,2
다녀오겠습니다,2
악수,2
합시다,2
웃으며,2
명,2
되어,2
만든다,2
한다,2
담은,2
일까,2
빨리,2
놀자,2
아픈,2
앉았습니다,2
만난,2
엉엉,2
줘,2
수거,2
사러,2
넘,2
잠,2
기둥,2
가렴,2
