낱말,빈도수
해,536
말,383
하는,377
생각,357
내용,322
친구,286
할,281
수,272
봅시다,263
글,253
것,245
무엇,216
사람,208
마음,204
우리,202
책,190
이야기,181
자신,176
하기,173
있는,161
어떤,159
표현,154
인물,150
때,146
이,146
자료,145
사용,136
상황,134
보세요,134
속담,133
활용,126
하며,121
그,118
질문,116
발표,113
어떻게,111
할머니,102
한,99
점,98
를,98
주장,97
더,95
요,95
나,94
독,90
관련,89
잘,87
숲,86
알,85
보고,84
가,80
의,80
일,78
우리말,78
근거,75
다른,73
같은,73
문제,72
까닭,72
방법,70
곳,69
해야,68
나무,68
써,67
비유,66
모,65
종이,65
읽고,63
정,63
다,63
앞,62
내,61
한다,61
생활,61
그림,61
답,60
했다,60
가치,59
버들,59
합니다,58
주제,58
뜻,58
싶은,58
만들어,58
서,57
속,57
행동,57
하면,56
원님,56
사건,56
아이,56
와,55
다시,55
붙임,55
리,55
단원,54
추론,54
추구,54
왜,53
삶,53
극본,53
할아버지,53
먼지,52
때문,52
성민,52
입니다,50
반,50
함께,49
미세,48
안,48
정리,48
있다,48
연극,48
제목,47
둠,47
자연,47
는,46
뒤,45
쓴,45
하고,45
모습,45
화성,45
왕가,45
부분,44
마타,44
날,43
할까,43
싶나요,43
집,43
있어요,42
환경,42
공기,42
읽기,42
점검,42
조사,42
몽당,42
있어,41
소개,41
동물,41
계획,41
수원,41
된,40
대상,40
준비,39
중심,39
눈,39
하여,39
있나요,39
보기,39
했어,39
시작,39
게,38
실천,38
여러,38
편지,38
기,37
하나,37
시,37
언어,37
다양한,36
쓰는,36
도깨비,36
가지,35
전,35
네,35
했습니다,35
까마귀,35
궁궐,35
오염,34
미래,34
판단,34
쓰기,34
줄,34
두,34
특성,34
독서,33
묻고,33
데,33
장,33
떠올려,33
나누는,33
경험,33
동물원,33
실태,33
봐요,32
또,32
국어,32
하세요,32
있습니다,32
주는,32
구조,32
난,32
그렇게,32
살,32
건물,32
음식,32
올바른,32
이해,31
사실,31
다음,31
저,31
동네,31
이름,31
간,30
준,30
하지,30
물,30
새롭게,30
쓸,30
해서,30
모두,30
낱말,30
활동,29
마을,29
작품,29
깨비,29
읽은,28
함,28
알맞은,28
쉽게,28
읽어,27
본,27
않은,27
서로,27
너무,27
학습,27
요약,27
곳간,27
우주,27
장수,27
전통,27
자기,26
설명,26
바탕,26
표,26
이승,26
염라대왕,26
덕진,26
이순신,26
읽을,25
이렇게,25
고,25
만들기,25
확인,25
위해,25
파악,25
사랑,25
했나요,25
장면,25
배,25
신문,24
찾아,24
해결,24
많이,24
같이,24
개,24
누구,24
보여,24
적,24
보호,24
샘,24
오후,23
학급,23
매우,23
은,23
운동,23
그래,23
해요,23
그래서,23
가운데,23
어디,23
너,23
아,23
꿈,23
처,23
영상,23
광고,23
사례,23
비,22
많은,22
만,22
하나요,22
세상,22
가장,22
돈,22
케냐,22
공부,21
끝,21
추리,21
목적,21
대한,21
따라,21
심기,21
들어,21
좀,21
소리,21
기본,21
바람,21
사과,21
설문,21
시간,20
후,20
쓴이의,20
지금,20
문단,20
역할,20
카드,20
감상,20
거나,20
일까,20
로,20
되어,20
결과,20
하려고,20
위,20
배울까,20
하늘,20
일이,20
제,20
걱정,20
일어난,20
논,20
뒷받침,20
낭독,20
과,19
없는,19
스스로,19
지,19
몸,19
한번,19
지구,19
제시,19
주고,19
있을,19
큰,19
어느,19
좋은,19
저승,19
거,19
담,19
호텔,19
선생님,19
직업,19
기와집,19
지어,19
욕설,19
있게,18
관심,18
꼭,18
문,18
번,18
아니라,18
종류,18
주변,18
보통,18
사진,18
세워요,18
나오는,18
